TID: [-1234] [2025-05-19 09:10:04,789] [08ee9920-e903-4248-8c17-579e83ad427a]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Values Target=vncntts3_pcnsh Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"meeting-quanlyhop","Claims":{"http://wso2.org/claims/fullname":"Phòng CNSH và Vắc xin thủy sản_vncntts3","http://wso2.org/claims/monreId":"vncntts3_pcnsh","http://wso2.org/claims/emailaddress":"vncntts3_pcnsh@mae.gov.vn","http://wso2.org/claims/lastname":"Phòng","http://wso2.org/claims/givenname":"CNSH và Vắc xin thủy sản_vncntts3"}} Outcome=Success
TID: [-1234] [2025-05-19 15:28:29,060] [48d21382-dbd4-4d59-93d5-70a131b6ead6]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : StoreSession | Data : { {"traceId":"48d21382-dbd4-4d59-93d5-70a131b6ead6","RememberMe":false,"sessionContextId":"95825c27d77e9675fccb5361ecfea6145b282968de16f2ac30a7d9286f717e6b","AuthenticatedUserTenantDomain":"carbon.super","AuthenticatedUser":"001122","LastAccessedTimestamp":1747643309057} } | Result : Success 
TID: [-1234] [2025-05-19 15:28:29,071] [48d21382-dbd4-4d59-93d5-70a131b6ead6]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "bacb99dd-845b-4bae-8201-64b289a6142f","AuthenticatedUser" : "001122","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "IOC_SSO","RequestType" : "oidc","RelyingParty" : "HtaKU1QO5ljmFXCnylLjrgG5idYa","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNzQ3NjQzMzEyMDU3LCJpYXQiOjE3NDc2NDMzMDkwNTcsImlkcHMiOlt7ImlkcCI6IkxPQ0FMIiwiYXV0aGVudGljYXRvciI6IkJhc2ljQXV0aGVudGljYXRvciJ9LHsiaWRwIjoiTE9DQUwiLCJhdXRoZW50aWNhdG9yIjoiREVGQVVMVF9PVFBfQVVUSEVOVElDQVRPUiJ9XX0.WhgkZ024iCiHIe1h3mSUFVDzjR4BCdEaKD-7b8FYbyw","User Agent" : "null","RemoteAddress" : "10.151.131.171","UserStoreDomain" : "PRIMARY" } | Result : Success 
TID: [-1234] [2025-05-19 16:13:21,272] [7b5fc825-4bd9-45e7-9829-7c71eef7eaa3]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-List Target=null Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claim Value":"001122","Users":["001122"],"Claim":"http://wso2.org/claims/username"} Outcome=Success
TID: [-1234] [2025-05-19 16:13:21,279] [7b5fc825-4bd9-45e7-9829-7c71eef7eaa3]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Values Target=001122 Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claims":{},"Profile":"default"} Outcome=Success
TID: [-1234] [2025-05-19 16:13:21,280] [7b5fc825-4bd9-45e7-9829-7c71eef7eaa3]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : LoginStepSuccess | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "124921e4-e132-4a56-82fe-b9aca9e5ffbb","AuthenticatedUser" : "001122","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "IOC_SSO","RequestType" : "oidc","RelyingParty" : "HtaKU1QO5ljmFXCnylLjrgG5idYa","AuthenticatedIdP" : "LOCAL","User Agent" : "null","RemoteAddress" : "10.151.131.171","UserStoreDomain" : "PRIMARY" } | Result : Success 
TID: [-1234] [2025-05-19 16:13:21,280] [7b5fc825-4bd9-45e7-9829-7c71eef7eaa3]  INFO {AUDIT_LOG} - Initiator : 001122@carbon.super | Action : Authenticate | Target : ApplicationAuthenticationFramework | Data : { Step: 1, IDP: LOCAL, Authenticator:BasicAuthenticator } | Result : Success 
TID: [-1234] [2025-05-19 16:13:24,183] [06b488c5-351b-4af1-be52-3a3a61946c75]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : LoginStepSuccess | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "124921e4-e132-4a56-82fe-b9aca9e5ffbb","AuthenticatedUser" : "001122","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "IOC_SSO","RequestType" : "oidc","RelyingParty" : "HtaKU1QO5ljmFXCnylLjrgG5idYa","AuthenticatedIdP" : "LOCAL","User Agent" : "null","RemoteAddress" : "10.151.131.171","UserStoreDomain" : "PRIMARY" } | Result : Success 
TID: [-1234] [2025-05-19 16:13:24,184] [06b488c5-351b-4af1-be52-3a3a61946c75]  INFO {AUDIT_LOG} - Initiator : 001122@carbon.super | Action : Authenticate | Target : ApplicationAuthenticationFramework | Data : { Step: 2, IDP: LOCAL, Authenticator:DEFAULT_OTP_AUTHENTICATOR } | Result : Success 
TID: [-1234] [2025-05-19 16:13:24,187] [06b488c5-351b-4af1-be52-3a3a61946c75]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Values Target=001122 Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claims":{"http://wso2.org/claims/username":"001122","http://wso2.org/claims/userid":"97e70eac-b3a8-43e6-b83d-d1ad3f153e05","http://wso2.org/claims/unitCode":"unitCode","http://wso2.org/claims/monreId":"monreId","http://wso2.org/claims/mobile":"0365337896","http://wso2.org/claims/roles":"Internal/everyone","http://wso2.org/claims/resourceType":"User","http://wso2.org/claims/telephone":"0365337896","http://wso2.org/claims/created":"2024-12-24T03:39:04.960918900Z","http://wso2.org/claims/fullname":"Nguyễn Duy Thành","http://wso2.org/claims/modified":"2024-12-24T03:40:15.510527100Z","http://wso2.org/claims/emailaddress":"nguyen@gmail.com","http://wso2.org/claims/citizenId":"001200018083","http://wso2.org/claims/userprincipal":"001122"}} Outcome=Success
TID: [-1234] [2025-05-19 16:13:24,190] [06b488c5-351b-4af1-be52-3a3a61946c75]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Value Target=001122 Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claim Value":["001122"],"Claim":"http://wso2.org/claims/username"} Outcome=Success
TID: [-1234] [2025-05-19 16:13:24,194] [06b488c5-351b-4af1-be52-3a3a61946c75]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : StoreSession | Data : { {"traceId":"06b488c5-351b-4af1-be52-3a3a61946c75","RememberMe":false,"sessionContextId":"21a5d4c8d8cb6dfe4ebfa475e40bc728e5f9176daa1ea2ffb673bf8f6058a932","AuthenticatedUserTenantDomain":"carbon.super","AuthenticatedUser":"001122","LastAccessedTimestamp":1747646004191} } | Result : Success 
TID: [-1234] [2025-05-19 16:13:24,200] [06b488c5-351b-4af1-be52-3a3a61946c75]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "124921e4-e132-4a56-82fe-b9aca9e5ffbb","AuthenticatedUser" : "001122","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "IOC_SSO","RequestType" : "oidc","RelyingParty" : "HtaKU1QO5ljmFXCnylLjrgG5idYa","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNzQ3NjQ2MDA3MTkxLCJpYXQiOjE3NDc2NDYwMDQxOTEsImlkcHMiOlt7ImlkcCI6IkxPQ0FMIiwiYXV0aGVudGljYXRvciI6IkJhc2ljQXV0aGVudGljYXRvciJ9LHsiaWRwIjoiTE9DQUwiLCJhdXRoZW50aWNhdG9yIjoiREVGQVVMVF9PVFBfQVVUSEVOVElDQVRPUiJ9XX0.i6pfxKEE4mZKR1YAzpKQcS68-KB_8Ll2mq8fu5AJdMg","User Agent" : "null","RemoteAddress" : "10.151.131.171","UserStoreDomain" : "PRIMARY" } | Result : Success 
TID: [-1234] [2025-05-19 16:13:24,218] [8fcc6fe3-f886-409f-bd2c-c2bbc8dd455f]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-Roles-of-User Target=001122 Data={"RemoteAddress":"10.151.131.171","Filter":"*","Roles":["Internal/everyone"]} Outcome=Success
TID: [-1234] [2025-05-19 16:14:48,140] [5ae3056c-fef5-488b-b17a-bbae2034a5b9]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-List Target=null Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claim Value":"001122","Users":["001122"],"Claim":"http://wso2.org/claims/username"} Outcome=Success
TID: [-1234] [2025-05-19 16:14:48,147] [5ae3056c-fef5-488b-b17a-bbae2034a5b9]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Values Target=001122 Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claims":{},"Profile":"default"} Outcome=Success
TID: [-1234] [2025-05-19 16:14:48,148] [5ae3056c-fef5-488b-b17a-bbae2034a5b9]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : LoginStepSuccess | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "ed4a16df-d62e-480f-a30c-2eae17d24063","AuthenticatedUser" : "001122","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "IOC_SSO","RequestType" : "oidc","RelyingParty" : "HtaKU1QO5ljmFXCnylLjrgG5idYa","AuthenticatedIdP" : "LOCAL","User Agent" : "null","RemoteAddress" : "10.151.131.171","UserStoreDomain" : "PRIMARY" } | Result : Success 
TID: [-1234] [2025-05-19 16:14:48,148] [5ae3056c-fef5-488b-b17a-bbae2034a5b9]  INFO {AUDIT_LOG} - Initiator : 001122@carbon.super | Action : Authenticate | Target : ApplicationAuthenticationFramework | Data : { Step: 1, IDP: LOCAL, Authenticator:BasicAuthenticator } | Result : Success 
TID: [-1234] [2025-05-19 16:14:51,073] [5eaf5952-17d0-4757-80e1-0cc460b8ddd5]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : LoginStepSuccess | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "ed4a16df-d62e-480f-a30c-2eae17d24063","AuthenticatedUser" : "001122","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "IOC_SSO","RequestType" : "oidc","RelyingParty" : "HtaKU1QO5ljmFXCnylLjrgG5idYa","AuthenticatedIdP" : "LOCAL","User Agent" : "null","RemoteAddress" : "10.151.131.171","UserStoreDomain" : "PRIMARY" } | Result : Success 
TID: [-1234] [2025-05-19 16:14:51,073] [5eaf5952-17d0-4757-80e1-0cc460b8ddd5]  INFO {AUDIT_LOG} - Initiator : 001122@carbon.super | Action : Authenticate | Target : ApplicationAuthenticationFramework | Data : { Step: 2, IDP: LOCAL, Authenticator:DEFAULT_OTP_AUTHENTICATOR } | Result : Success 
TID: [-1234] [2025-05-19 16:14:51,077] [5eaf5952-17d0-4757-80e1-0cc460b8ddd5]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Values Target=001122 Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claims":{"http://wso2.org/claims/username":"001122","http://wso2.org/claims/userid":"97e70eac-b3a8-43e6-b83d-d1ad3f153e05","http://wso2.org/claims/unitCode":"unitCode","http://wso2.org/claims/monreId":"monreId","http://wso2.org/claims/mobile":"0365337896","http://wso2.org/claims/roles":"Internal/everyone","http://wso2.org/claims/resourceType":"User","http://wso2.org/claims/telephone":"0365337896","http://wso2.org/claims/created":"2024-12-24T03:39:04.960918900Z","http://wso2.org/claims/fullname":"Nguyễn Duy Thành","http://wso2.org/claims/modified":"2024-12-24T03:40:15.510527100Z","http://wso2.org/claims/emailaddress":"nguyen@gmail.com","http://wso2.org/claims/citizenId":"001200018083","http://wso2.org/claims/userprincipal":"001122"}} Outcome=Success
TID: [-1234] [2025-05-19 16:14:51,078] [5eaf5952-17d0-4757-80e1-0cc460b8ddd5]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Value Target=001122 Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claim Value":["001122"],"Claim":"http://wso2.org/claims/username"} Outcome=Success
TID: [-1234] [2025-05-19 16:14:51,081] [5eaf5952-17d0-4757-80e1-0cc460b8ddd5]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : StoreSession | Data : { {"traceId":"5eaf5952-17d0-4757-80e1-0cc460b8ddd5","RememberMe":false,"sessionContextId":"8789a5a67faa3435d6ae6559e176193e428384a0fa7886d3c48e61976863d609","AuthenticatedUserTenantDomain":"carbon.super","AuthenticatedUser":"001122","LastAccessedTimestamp":1747646091078} } | Result : Success 
TID: [-1234] [2025-05-19 16:14:51,088] [5eaf5952-17d0-4757-80e1-0cc460b8ddd5]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "ed4a16df-d62e-480f-a30c-2eae17d24063","AuthenticatedUser" : "001122","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "IOC_SSO","RequestType" : "oidc","RelyingParty" : "HtaKU1QO5ljmFXCnylLjrgG5idYa","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNzQ3NjQ2MDk0MDc4LCJpYXQiOjE3NDc2NDYwOTEwNzgsImlkcHMiOlt7ImlkcCI6IkxPQ0FMIiwiYXV0aGVudGljYXRvciI6IkJhc2ljQXV0aGVudGljYXRvciJ9LHsiaWRwIjoiTE9DQUwiLCJhdXRoZW50aWNhdG9yIjoiREVGQVVMVF9PVFBfQVVUSEVOVElDQVRPUiJ9XX0.ANPps7SOcND-5LRXioP7cryOnBPRRdEm_4XFBZ1YAzQ","User Agent" : "null","RemoteAddress" : "10.151.131.171","UserStoreDomain" : "PRIMARY" } | Result : Success 
TID: [-1234] [2025-05-19 16:15:57,352] [19e33f36-8b84-4c90-9ef0-3db912501859]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Values Target=001122 Data={"RemoteAddress":"10.151.131.171","Claims":{},"Profile":"default"} Outcome=Success
TID: [-1234] [2025-05-19 16:15:57,377] [19e33f36-8b84-4c90-9ef0-3db912501859]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Values Target=001122 Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claims":{"http://wso2.org/claims/username":"001122","http://wso2.org/claims/userid":"97e70eac-b3a8-43e6-b83d-d1ad3f153e05","http://wso2.org/claims/unitCode":"unitCode","http://wso2.org/claims/monreId":"monreId","http://wso2.org/claims/mobile":"0365337896","http://wso2.org/claims/roles":"Internal/everyone","http://wso2.org/claims/resourceType":"User","http://wso2.org/claims/telephone":"0365337896","http://wso2.org/claims/created":"2024-12-24T03:39:04.960918900Z","http://wso2.org/claims/fullname":"Nguyễn Duy Thành","http://wso2.org/claims/modified":"2024-12-24T03:40:15.510527100Z","http://wso2.org/claims/emailaddress":"nguyen@gmail.com","http://wso2.org/claims/citizenId":"001200018083","http://wso2.org/claims/userprincipal":"001122"}} Outcome=Success
TID: [-1234] [2025-05-19 16:15:57,378] [19e33f36-8b84-4c90-9ef0-3db912501859]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Value Target=001122 Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claim Value":["001122"],"Claim":"http://wso2.org/claims/username"} Outcome=Success
TID: [-1234] [2025-05-19 16:15:57,386] [19e33f36-8b84-4c90-9ef0-3db912501859]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : UpdateSession | Data : { {"traceId":"19e33f36-8b84-4c90-9ef0-3db912501859","RememberMe":false,"sessionContextId":"95825c27d77e9675fccb5361ecfea6145b282968de16f2ac30a7d9286f717e6b","AuthenticatedUserTenantDomain":"carbon.super","AuthenticatedUser":"001122","LastAccessedTimestamp":1747646157380} } | Result : Success 
TID: [-1234] [2025-05-19 16:15:57,388] [19e33f36-8b84-4c90-9ef0-3db912501859]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "d962cbea-038e-4975-bcc5-d00a3bcc9c1b","AuthenticatedUser" : "001122","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "IOC_SSO","RequestType" : "oidc","RelyingParty" : "HtaKU1QO5ljmFXCnylLjrgG5idYa","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNzQ3NjQ2MTYwMzc4LCJpYXQiOjE3NDc2NDYxNTczNzgsImlkcHMiOlt7ImlkcCI6IkxPQ0FMIiwiYXV0aGVudGljYXRvciI6IkJhc2ljQXV0aGVudGljYXRvciJ9LHsiaWRwIjoiTE9DQUwiLCJhdXRoZW50aWNhdG9yIjoiREVGQVVMVF9PVFBfQVVUSEVOVElDQVRPUiJ9XX0.5krJte4gr3cFWnMpUe5xwI7a1BC82-Q-8tz4VWF-2Vg","User Agent" : "null","RemoteAddress" : "10.151.131.171","UserStoreDomain" : "PRIMARY" } | Result : Success 
TID: [-1234] [2025-05-19 16:16:13,284] [d39d0ea6-2395-45be-b6b2-de6aa1d1bcb5]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-List Target=null Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claim Value":"001122","Users":["001122"],"Claim":"http://wso2.org/claims/username"} Outcome=Success
TID: [-1234] [2025-05-19 16:16:13,290] [d39d0ea6-2395-45be-b6b2-de6aa1d1bcb5]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Values Target=001122 Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claims":{},"Profile":"default"} Outcome=Success
TID: [-1234] [2025-05-19 16:16:13,291] [d39d0ea6-2395-45be-b6b2-de6aa1d1bcb5]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : LoginStepSuccess | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "e48d3b14-35eb-4210-8354-6c30ac69967c","AuthenticatedUser" : "001122","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "IOC_SSO","RequestType" : "oidc","RelyingParty" : "HtaKU1QO5ljmFXCnylLjrgG5idYa","AuthenticatedIdP" : "LOCAL","User Agent" : "null","RemoteAddress" : "10.151.131.171","UserStoreDomain" : "PRIMARY" } | Result : Success 
TID: [-1234] [2025-05-19 16:16:13,291] [d39d0ea6-2395-45be-b6b2-de6aa1d1bcb5]  INFO {AUDIT_LOG} - Initiator : 001122@carbon.super | Action : Authenticate | Target : ApplicationAuthenticationFramework | Data : { Step: 1, IDP: LOCAL, Authenticator:BasicAuthenticator } | Result : Success 
TID: [-1234] [2025-05-19 16:16:16,787] [39eeea91-ef91-47fa-93d3-4bc15e0858a4]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : LoginStepSuccess | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "e48d3b14-35eb-4210-8354-6c30ac69967c","AuthenticatedUser" : "001122","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "IOC_SSO","RequestType" : "oidc","RelyingParty" : "HtaKU1QO5ljmFXCnylLjrgG5idYa","AuthenticatedIdP" : "LOCAL","User Agent" : "null","RemoteAddress" : "10.151.131.171","UserStoreDomain" : "PRIMARY" } | Result : Success 
TID: [-1234] [2025-05-19 16:16:16,787] [39eeea91-ef91-47fa-93d3-4bc15e0858a4]  INFO {AUDIT_LOG} - Initiator : 001122@carbon.super | Action : Authenticate | Target : ApplicationAuthenticationFramework | Data : { Step: 2, IDP: LOCAL, Authenticator:DEFAULT_OTP_AUTHENTICATOR } | Result : Success 
TID: [-1234] [2025-05-19 16:16:16,790] [39eeea91-ef91-47fa-93d3-4bc15e0858a4]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Values Target=001122 Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claims":{"http://wso2.org/claims/username":"001122","http://wso2.org/claims/userid":"97e70eac-b3a8-43e6-b83d-d1ad3f153e05","http://wso2.org/claims/unitCode":"unitCode","http://wso2.org/claims/monreId":"monreId","http://wso2.org/claims/mobile":"0365337896","http://wso2.org/claims/roles":"Internal/everyone","http://wso2.org/claims/resourceType":"User","http://wso2.org/claims/telephone":"0365337896","http://wso2.org/claims/created":"2024-12-24T03:39:04.960918900Z","http://wso2.org/claims/fullname":"Nguyễn Duy Thành","http://wso2.org/claims/modified":"2024-12-24T03:40:15.510527100Z","http://wso2.org/claims/emailaddress":"nguyen@gmail.com","http://wso2.org/claims/citizenId":"001200018083","http://wso2.org/claims/userprincipal":"001122"}} Outcome=Success
TID: [-1234] [2025-05-19 16:16:16,790] [39eeea91-ef91-47fa-93d3-4bc15e0858a4]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Value Target=001122 Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claim Value":["001122"],"Claim":"http://wso2.org/claims/username"} Outcome=Success
TID: [-1234] [2025-05-19 16:16:16,793] [39eeea91-ef91-47fa-93d3-4bc15e0858a4]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : StoreSession | Data : { {"traceId":"39eeea91-ef91-47fa-93d3-4bc15e0858a4","RememberMe":false,"sessionContextId":"a190cadb0a4e6f0aa6258cfad1e49ddf721593ee6645d681126b93dcab303a57","AuthenticatedUserTenantDomain":"carbon.super","AuthenticatedUser":"001122","LastAccessedTimestamp":1747646176791} } | Result : Success 
TID: [-1234] [2025-05-19 16:16:16,799] [39eeea91-ef91-47fa-93d3-4bc15e0858a4]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "e48d3b14-35eb-4210-8354-6c30ac69967c","AuthenticatedUser" : "001122","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "IOC_SSO","RequestType" : "oidc","RelyingParty" : "HtaKU1QO5ljmFXCnylLjrgG5idYa","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNzQ3NjQ2MTc5NzkwLCJpYXQiOjE3NDc2NDYxNzY3OTAsImlkcHMiOlt7ImlkcCI6IkxPQ0FMIiwiYXV0aGVudGljYXRvciI6IkJhc2ljQXV0aGVudGljYXRvciJ9LHsiaWRwIjoiTE9DQUwiLCJhdXRoZW50aWNhdG9yIjoiREVGQVVMVF9PVFBfQVVUSEVOVElDQVRPUiJ9XX0.TAjSMfuD1-u5409AStVAuV-GrHAt-W1Ft_3BU1Wf27M","User Agent" : "null","RemoteAddress" : "10.151.131.171","UserStoreDomain" : "PRIMARY" } | Result : Success 
TID: [-1234] [2025-05-19 16:19:41,039] [304249eb-1b7e-4436-a907-ffd50adbc0d6]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-List Target=null Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claim Value":"001122","Users":["001122"],"Claim":"http://wso2.org/claims/username"} Outcome=Success
TID: [-1234] [2025-05-19 16:19:41,046] [304249eb-1b7e-4436-a907-ffd50adbc0d6]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Values Target=001122 Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claims":{},"Profile":"default"} Outcome=Success
TID: [-1234] [2025-05-19 16:19:41,046] [304249eb-1b7e-4436-a907-ffd50adbc0d6]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : LoginStepSuccess | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "8fe05e17-46de-48ab-9522-3be7d1625490","AuthenticatedUser" : "001122","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "IOC_SSO","RequestType" : "oidc","RelyingParty" : "HtaKU1QO5ljmFXCnylLjrgG5idYa","AuthenticatedIdP" : "LOCAL","User Agent" : "null","RemoteAddress" : "10.151.131.171","UserStoreDomain" : "PRIMARY" } | Result : Success 
TID: [-1234] [2025-05-19 16:19:41,046] [304249eb-1b7e-4436-a907-ffd50adbc0d6]  INFO {AUDIT_LOG} - Initiator : 001122@carbon.super | Action : Authenticate | Target : ApplicationAuthenticationFramework | Data : { Step: 1, IDP: LOCAL, Authenticator:BasicAuthenticator } | Result : Success 
TID: [-1234] [2025-05-19 16:19:46,494] [6d8e785e-da96-4665-a6b0-4def37bed988]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : LoginStepSuccess | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "8fe05e17-46de-48ab-9522-3be7d1625490","AuthenticatedUser" : "001122","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "IOC_SSO","RequestType" : "oidc","RelyingParty" : "HtaKU1QO5ljmFXCnylLjrgG5idYa","AuthenticatedIdP" : "LOCAL","User Agent" : "null","RemoteAddress" : "10.151.131.171","UserStoreDomain" : "PRIMARY" } | Result : Success 
TID: [-1234] [2025-05-19 16:19:46,494] [6d8e785e-da96-4665-a6b0-4def37bed988]  INFO {AUDIT_LOG} - Initiator : 001122@carbon.super | Action : Authenticate | Target : ApplicationAuthenticationFramework | Data : { Step: 2, IDP: LOCAL, Authenticator:DEFAULT_OTP_AUTHENTICATOR } | Result : Success 
TID: [-1234] [2025-05-19 16:19:46,497] [6d8e785e-da96-4665-a6b0-4def37bed988]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Values Target=001122 Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claims":{"http://wso2.org/claims/username":"001122","http://wso2.org/claims/userid":"97e70eac-b3a8-43e6-b83d-d1ad3f153e05","http://wso2.org/claims/unitCode":"unitCode","http://wso2.org/claims/monreId":"monreId","http://wso2.org/claims/mobile":"0365337896","http://wso2.org/claims/roles":"Internal/everyone","http://wso2.org/claims/resourceType":"User","http://wso2.org/claims/telephone":"0365337896","http://wso2.org/claims/created":"2024-12-24T03:39:04.960918900Z","http://wso2.org/claims/fullname":"Nguyễn Duy Thành","http://wso2.org/claims/modified":"2024-12-24T03:40:15.510527100Z","http://wso2.org/claims/emailaddress":"nguyen@gmail.com","http://wso2.org/claims/citizenId":"001200018083","http://wso2.org/claims/userprincipal":"001122"}} Outcome=Success
TID: [-1234] [2025-05-19 16:19:46,498] [6d8e785e-da96-4665-a6b0-4def37bed988]  INFO {AUDIT_LOG} - Initiator=wso2.system.user Action=Get-User-Claim-Value Target=001122 Data={"RemoteAddress":"10.151.131.171","ServiceProviderName":"IOC_SSO","Claim Value":["001122"],"Claim":"http://wso2.org/claims/username"} Outcome=Success
TID: [-1234] [2025-05-19 16:19:46,501] [6d8e785e-da96-4665-a6b0-4def37bed988]  INFO {AUDIT_LOG} - Initiator : 001122 | Action : StoreSession | Data : { {"traceId":"6d8e785e-da96-4665-a6b0-4def37bed988","RememberMe":false,"sessionContextId":"293b2b4564504b4fdce90c31ceef4a150e907e32afdc85f48329a5a844579dff","AuthenticatedUserTenantDomain":"carbon.super","AuthenticatedUser":"001122","LastAccessedTimestamp":1747646386498} } | Result : Success 
